X,Y,OBJECTID,Type,Name,Address,City,Zip,County,Certified,Organic,Certifie_1,Fruit,Vegetables,Herbs,Dairy,Egg,Beef,Poultry,Hog,Other_Anim,Other_Prod,Farm_Stand,Pick_your,Direct_Mea,CSA,Farmers_Ma,Wholesale,Restaurant,Agritouris,Education,X_Coord,Y_Coord,Website
-77.1811331679138,39.6384720922923,900,Farm,"Roy Georg, Inc.",5115 Stonesifer Rd.,Taneytown,21787,Carroll, , , , ,Yes, , , , , , , , ,Yes, , , , , , , , ,-8591764.4431,4813544.273,http://www.carrollag.org/pdf/farmdirectory.pdf
-76.6408392591706,39.6898879928549,901,Farm,Royal Rabbit Vineyards,1090 Jordan Sawmill Road,Parkton,21120,Baltimore, , , ,Yes, , , , , , , , ,Vineyard, , , , , ,Yes,Yes,Yes, ,-8531619.2003,4820979.4531,http://www.royalrabbitvineyards.com
-76.3022955007376,39.5835518149001,902,Farm,Ruff's Chance Farm,2418 Thomas Run Road,Bel Air,21014,Harford, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8493932.6815,4805608.4325,http://www.harfordfarms.com/farmdetails.php?farmid=153
-76.1229325674569,39.6690581159722,903,Farm,Rumbleway Farm,592 Mccauley Road,Conowingo,21918,Cecil, ,Yes, , ,Yes, ,Yes,Yes,Yes,Yes,Yes,"Rabbit, Goat", ,Yes, , , , ,Yes, ,Yes,Yes,-8473966.0911,4817966.6076,http://www.rumblewayfarm.com
-76.6153147451816,38.5068152820331,904,Farm,Running Hare Vineyards,150 Adelina Road,Prince Frederick,20678,Calvert, , , ,Yes, , , , , , , , ,Vineyard,Yes, , , ,Yes,Yes, ,Yes, ,-8528777.8244,4651271.2997,http://www.runningharevineyard.com
-76.6495539918116,38.7689120790193,905,Farm,Running Springs Farm,6251 Fishers Station Rd.,Lothian,20711,Anne Arundel, , , , , , ,Yes, , ,Yes, , , , , , , , , , , , ,-8532589.3199,4688624.0594, 
-79.3352291289284,39.4395311583537,906,Farm,Rush Farms,808 Sand Flat Rd,Oakland,21550,Garrett, , , ,Yes,Yes, , , ,Yes, , , , ,Yes,Yes, , ,Yes, , ,Yes, ,-8831557.3086,4784827.6287,http://marylandsbest.net/producer/rush-farms/
-76.7169269329431,38.355594776726,907,Farm,Russell Brother's Meats,25111 Colton Point Rd,Morganza,20660,St. Mary's, , , , ,Yes, , , ,Yes, , , , , , , , , , , , , ,-8540089.2414,4629781.937,https://www.facebook.com/russellbrosllc/timeline?ref=page_internal
-76.7196662133497,38.3198906853852,908,Farm,Russell's Farm,23635 Bayside Road,Clements,20624,St. Mary's, , , ,Yes,Yes,Yes, , , , , , , ,Yes, , , , ,Yes, , , ,-8540394.1767,4624714.7214,http://smadc.com/publications/farmguideweb.pdf
-77.2529416737112,39.5413135897749,909,Farm,Ruth Ann's Garden Style Beef,11051 Renner Road,Woodsboro,21798,Frederick, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8599758.1294,4799509.394,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=101&store=1001
-76.497675503332,39.6443218257237,910,Farm,"Rutledge Brick House Farm, Inc.",2219 Nelson Mill Road,Jarrettsville,21084,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8515682.2839,4814389.9158,http://www.harfordfarms.com/farmdetails.php?farmid=262
-79.347992106821,39.3400928960166,911,Farm,Ryan's Glade Farm & Garden,2207 King Wildesen Road,Oakland,21550,Garrett, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8832978.0768,4770504.7055,http://marylandsbest.net/producer/ryan-s-glade-farm-garden/
-76.8670342733641,39.3874572338574,912,Farm,Ryndak Ridge Farm,4201 Wards Chapel Rd,Marriottsville,21104,Baltimore, , , , , , , ,Yes, , , ,Goat, , , , , , ,Yes, , , ,-8556799.1141,4777324.441,http://www.ryndakridgefarm.com/wordpress/
-75.7559451126196,38.4054108472293,913,Farm,S & H Farms Inc/Ralph Harcum,7660 Holloway Rd,Hebron,21830,Wicomico, , , ,Yes,Yes, , , , , , , , ,Yes, , , , ,Yes,Yes, , ,-8433113.2345,4636856.138,http://marylandsbest.net/producer/s-h-farms-inc/
-75.8497621308756,38.6838044720642,914,Farm,"S. B. Farms, Inc.",7010 Hynson Rd,Hurlock,21643,Dorchester, , , , , , , , , , , ,Bison, ,Yes, , , , , , ,Yes, ,-8443556.8972,4676479.9509,http://www.sbfarmsinc.com
-76.0226773711703,39.2213764836798,915,Farm,Salisa Winery And Vineyard,265 Pear Tree Point Rd,Chestertown,21620,Queen Anne's, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8462805.7337,4753431.6449,http://www.salisawines.com/
-76.4172555262354,39.613211032782,916,Farm,Sam Fielder,1120 Rigdon Road,Jarrettsville,21084,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8506729.973,4809893.3322,http://www.harfordfarms.com/farmdetails.php?farmid=241
-75.7952201952565,38.9671105707209,917,Farm,Sand Hill Farm,13095 Greensboro Rd,Greensboro,21639,Caroline, , , ,Yes,Yes,Yes, , , ,Yes, , ,"Honey, Beans",Yes, , , ,Yes, ,Yes, , ,-8437485.3167,4716961.5384,http://marylandsbest.net/producer/sand-hill-farm/
-76.1769450881498,39.5065135148929,918,Farm,Sandra Boyd,458 Bonnett Street,Aberdeen,21001,Harford, , , , ,Yes, , , , , , , , , , , , , , , , , ,-8479978.7374,4794487.1844,http://www.harfordfarms.com/farmdetails.php?farmid=188
-76.6673225809949,38.6855238726538,919,Farm,Sandy Hill Farm / The Lamb's Quarter,8111 Bourne Road,Owings,20736,Calvert, , , , ,Yes, , ,Yes,Yes,Yes,Yes,Lamb, , , ,Yes,Yes,Yes, , , , ,-8534567.3102,4676725.1512,http://thelambsquarter.com/
-76.4991373443703,38.2946758095745,920,Farm,Sassafras Creek Organic Farm,22810 Three Notch Rd,California,20653,St. Mary's, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , , ,Yes,Yes,Yes, , ,-8515845.0153,4621137.6654,http://sassafrascreekfarm.com
-75.5289087507041,38.3910715276495,921,Farm,Sassafras Meadows Farm,31235 Morris Leonard Rd,Parsonsburg,21849,Wicomico, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8407839.6623,4634819.3634,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-75.8960372661937,39.4113247484046,922,Farm,Sassafras River Beef (Brick House Farm),787 Crystal Beach Road,Cecilton,21913,Cecil, , , , , , , , ,Yes, , , , ,Yes, , , , , , , , ,-8448708.2217,4780762.7495,http://www.sassafrasriverbeef.com/
-77.3271014200519,39.6533759186875,923,Farm,Sattva Place,15209 Motters Station Rd,Rocky Ridge,21778,Frederick, , , ,Yes,Yes,Yes, ,Yes,Yes,Yes,Yes, ,Honey,Yes, , , ,Yes,Yes,Yes, , ,-8608013.5546,4815698.9248,http://www.sattvaplace.com/
-77.4101813688919,39.2328352164459,924,Farm,Savage Acres Farm,23035 Mt. Ephraim Rd,Dickerson,20842,Montgomery, , , , , , ,Yes,Yes,Yes, , , , , , , , , , , , , ,-8617261.9722,4755078.3084,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-79.0530608322882,39.6248328628776,925,Farm,Savage River Farm,1517 Pea Ridge Rd,Lonaconing,21539,Garrett, , ,Yes,Yes,Yes, , ,Yes,Yes,Yes,Yes,Lamb,Honey, , , ,Yes,Yes, , , , ,-8800146.4775,4811572.8513,http://www.savageriverfarm.com/about/
-76.4831031621505,39.4269647260092,926,Farm,Sc Burton Farms,5533 Glenview Road,Glen Arm,21057,Baltimore, , , ,Yes,Yes,Yes, , , , , , ,"Grain, Gourds",Yes, , , ,Yes, , , , ,-8514060.0983,4783016.4531,http://www.localharvest.org/sc-burton-farms-m21031
-76.6399851553715,38.369217700837,927,Farm,Scarborough Farm,25540 Friendship School Road,Mechanicsville,20659,St. Mary's, , , , , ,Yes, , , , , , , ,Yes, , , , ,Yes, , , ,-8531524.1219,4631715.9956,http://www.scarboroughfarmflowers.com/
-76.5842312073811,38.8280526430124,928,Farm,Scarecrows Hat Farm,5111 Sudley Rd,West River,20778,Anne Arundel, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8525317.6208,4697071.4317, 
-77.4533369372993,39.6795716451828,929,Farm,Scenic View Orchards,16239 Sabillasville Rd,Sabillasville,21780,Frederick, , , ,Yes,Yes, , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes, ,-8622066.0281,4819487.177,http://www.scenicvieworchards.com
-76.4621549617645,39.7165240221328,930,Farm,Scent From Heaven Inc.,1714 Scott Road,Pylesville,21132,Harford, , , ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,-8511728.1553,4824833.4286,http://www.harfordfarms.com/farmdetails.php?farmid=129
-76.6429235258012,39.123882762427,931,Farm,Schillinger's Farm / Papa John's,8065 New Cut Rd,Severn,21144,Anne Arundel, , , ,Yes,Yes,Yes, , , , , , ,Honey,Yes, , , ,Yes,Yes, ,Yes, ,-8531851.2198,4739432.2822,http://www.papajohnsfarm.net/
-75.8327749250726,39.2125088480216,932,Farm,"Schmidt Farms, Inc.",1010 Sudlersville Cemetary Rd,Sudlersville,21668,Queen Anne's, , , , ,Yes, , , , , , , ,Grain, , , , , , , , , ,-8441665.8901,4752157.5164,http://marylandsbest.net/producer/schmidt-farms-inc/
-75.8631556470458,39.0505090801702,933,Farm,"Schraders Outdoors, Inc.",16090 Oakland Road,Henderson,21640,Caroline, , , , , , , , , , , , ,Fish, , , , , , , ,Yes, ,-8445047.8566,4728909.1495,http://www.schradershunting.com
-75.7420978816539,38.6825484709374,934,Farm,"Seaberry Farm, LLC",2770 Wright Rd,Federalsburg,21632,Caroline, , , ,Yes, , , , , , , , , ,Yes, , , ,Yes, , , , ,-8431571.7678,4676300.8388,http://www.seaberryfarm.com/index.htm
-75.8645121381592,39.1445701079761,935,Farm,Second Chance Farm, ,Barclay,21607,Queen Annes, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8445198.8605,4742401.2074,http://localhens.com/farms/profile/second-chance-farm/
-77.5532523449313,39.3988471938357,936,Farm,Seed Of Life Nursery & CSA,3310 Sumantown Road,Middletown,21769,Frederick, , , ,Yes,Yes, , , , , , , , , , , ,Yes,Yes,Yes,Yes, , ,-8633188.5604,4778965.1101,http://solnurseries.info/
-76.5639971083573,38.6188196577697,937,Farm,Seidel Farm,2790 Plum Point Road,Huntingtown,20639,Calvert, , , ,Yes, , , , , , , , , , , , , , , , , , ,-8523065.1712,4667216.9105,http://www.berrywerks.com/farms/100983
-77.1564156186294,39.2241786824972,938,Farm,Seneca Ayr Farms,22310 Laytonsville Rd,Laytonsville,20882,Montgomery, , , , , , , , ,Yes, ,Yes,Lamb, , , ,Yes, , , , , , ,-8589012.8981,4753834.3067,https://www.facebook.com/senecaayrfarms/timeline?ref=page_internal
-77.1566485966983,39.1220851458113,939,Farm,Serendipity Farm,16207 Redland Road,Rockville,20855,Montgomery, , , , , , , , , , , , ,Honey,Yes, , , , , , ,Yes, ,-8589038.8331,4739174.3401,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-77.0043913874781,39.4939890454283,940,Farm,Serpent Ridge Vineyard,2962 Nicodemus Road,Westminster,21157,Carroll, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8572089.6381,4792680.3179,http://www.serpentridge.com
-77.183900617691,39.6704213515396,941,Farm,Sewell's Farm,3400 Harney Rd.,Taneytown,21787,Carroll, , , ,Yes,Yes, , , , , , , , ,Yes, , , , , , , , ,-8592072.5142,4818163.759,http://carrollag.org/farms/farmresultsdetail.cfm?id=281
-76.2122118547513,39.5842404980073,942,Farm,Shadow Springs Farm,3545 Old Level Rd,Havre De Grace,21078,Harford, , , , , , , , ,Yes, , , , , , , ,Yes, , , , , ,-8483904.6159,4805707.9065,http://marylandsbest.net/producer/shadow-springs-farm/
-77.4398408640663,39.5352201693322,943,Farm,Shadows Of Catoctin Farm,6517 Fish Hatchery Rd,Thurmont,21788,Frederick, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , , ,Yes,Yes, , , ,-8620563.6521,4798629.8338,http://www.mindspring.com/~shadowsofcatoctinfarm/
-76.6801669157095,39.6617083451994,944,Farm,Shady Spring Farm,19635 Eagle Mill Rd,Parkton,21053,Baltimore, , , , , , , ,Yes, , , ,Lamb, , , ,Yes, , , , , , ,-8535997.135,4816903.7493,http://shadyspringfarm.net/
-77.6791012668062,39.3900137175322,945,Farm,Shagbark Mountain Cattle,2725 Kaetzel Road,Knoxville,21758,Washington, , , , , , , ,Yes,Yes,Yes,Yes,"Lamb, Goat",Soap, , ,Yes, ,Yes, , , , ,-8647197.9983,4777692.6669,https://www.facebook.com/pages/shagbark-mountain-cattle/298706993480070
-77.0660927530795,39.2699530879248,946,Farm,Sharp's At Waterford Farm,4003 Jennings Chapel Rd,Brookeville,20833,Howard, , , , ,Yes,Yes, , , , , , ,Honey,Yes,Yes, , , ,Yes, ,Yes,Yes,-8578958.2027,4760414.135,http://www.sharpfarm.com
-76.8827224775371,39.186567208293,947,Farm,"Shaw Farms, Inc.",8000 Harriet Tubman Lane,Columbia,21044,Howard, ,Yes, ,Yes,Yes,Yes, , , , , , , ,Yes, , ,Yes,Yes, , , , ,-8558545.517,4748431.0673,http://marylandsbest.net/producer/shaw-farm-csa/
-76.5492161711802,39.7210458046889,948,Farm,Shaw Orchards,5594 Norrisville Rd,White Hall,21166,Harford, , , ,Yes,Yes, , , , , , , ,Honey,Yes,Yes, , , ,Yes, ,Yes, ,-8521419.7648,4825487.8345,http://www.shaworchards.com
-77.0955597851026,39.5379326846263,949,Farm,Shepherds Manor Creamery,1126 Slingluff Rd,New Windsor,21776,Carroll, , , , , , ,Yes, , , , , , , , , ,Yes,Yes, ,Yes, , ,-8582238.4577,4799021.3647,http://www.shepherdsmanorcreamery.com/index.html
-76.8606413003553,38.6427423542238,950,Farm,Shlagel Farms,12850 Shlagel Rd,Waldorf,20601,Charles, , , ,Yes,Yes, , ,Yes, , , , , , ,Yes, ,Yes,Yes,Yes, ,Yes,Yes,-8556087.4516,4670625.9132,http://www.shlagelfarms.com/
-76.9276353338965,39.720008996322,951,Farm,Showvaker's Quality Evergreens,2020 Garrett Road,Manchester,21102,Carroll, , , , ,Yes, , , , , , , , , ,Yes, , , , , ,Yes, ,-8563545.1933,4825337.7807, 
-76.6942934319987,39.7202204451702,952,Farm,Side By Side Farm,21650 Keeney Road,Freeland,21053,Baltimore, , ,Yes,Yes,Yes,Yes, ,Yes, , , , ,Honey,Yes, , ,Yes,Yes, ,Yes,Yes, ,-8537569.6916,4825368.3828,http://www.sidebysidefarm.com/
-75.7089519278438,38.3561582916723,953,Farm,Silver Seed Grnhs/Winter Harvest Farm,26110 Nanticoke Rd,Salisbury,21801,Wicomico, , , , ,Yes,Yes, , , , , , , ,Yes, , , ,Yes,Yes, , , ,-8427881.9771,4629861.9325,http://marylandsbest.net/producer/silver-seed-greenhouses-winter-harvest-farm/
-76.7392100352312,39.5831829740061,954,Farm,Simmer Rock Farm,16702 Yeoho Road,Sparks,21152,Baltimore, , , ,Yes,Yes,Yes, , , , , , ,Popcorn,Yes, , ,Yes,Yes,Yes, , , ,-8542569.785,4805555.1572,http://www.localharvest.org/simmer-rock-farm-m42946
-76.2695572167765,39.6468226702896,955,Farm,Simply Abundant Farm,1510 Whiteford Rd,Street,21028,Harford, , , , , , , ,Yes, ,Yes, ,Lamb, , , , , , , , , , ,-8490288.2724,4814751.462,http://www.harfordfarms.com/farmdetails.php?farmid=343
-75.8380551630238,39.5485456805047,956,Farm,Sinking Springs Herb Farm,843 Elk Forest Road,Elkton,21921,Cecil, , , , , ,Yes, , , , , , , ,Yes, , , , , , ,Yes,Yes,-8442253.6835,4800553.4168,http://www.sinkingsprings.com
-76.4072840666816,38.2410256955639,957,Farm,Sivak's Produce,48130 Sivak Way,Lexington Park,20653,St. Mary's, , , ,Yes,Yes,Yes, , , , , , , , ,Yes, , , , , , , ,-8505619.9552,4613530.8367, 
-76.388242252127,38.1076880641551,958,Farm,Slack Wines And Vineyards,16040 Woodlawn Lane,Ridge,20650,St. Mary's, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8503500.2301,4594649.714,http://www.slackwine.com/index.html
-77.8840614740207,39.6719127057522,959,Farm,Slice Of Heaven,12929 St Paul Rd,Clear Spring,21772,Washington, , , , , , , ,Yes, ,Yes, , , , , ,Yes, ,Yes, , , , ,-8670014.0642,4818379.4434,http://marylandsbest.net/producer/slice-of-heaven-farm/
-77.3775629839701,39.2645661765213,960,Farm,Small Time Farm,1120 Sugarloaf Mt. Rd,Dickerson,20842,Frederick, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8613630.9102,4759639.572,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=109&store=1031
-76.9354017914489,39.1776249434131,961,Farm,Smallfields,19965 Simpson Road,Clarksville,21029,Howard, , , , , , , , , , , ,Lamb, , , , , , , , , , ,-8564409.7514,4747146.853,https://extension.umd.edu/agmarketing/farm-directory
-76.0208830402892,37.9680560536335,962,Farm,"Smith Island Crabmeat Co-Op, Inc",21128 Wharf St,Tylerton,21866,Somerset, , , , , , , , , , , , ,Shellfish,Yes, , , , ,Yes, , , ,-8462605.9897,4574914.1869,http://marylandsbest.net/producer/smith-island-crabmeat-co-op-inc/
-76.375853253667,39.6726595012851,963,Farm,Smithson's Oakwood Crest-Club Lambs,3975 Street Road,Street,21154,Harford, , , , , , , , , , , ,Lamb, , , , , , , , , , ,-8502121.0931,4818487.4491,http://www.harfordfarms.com/farmdetails.php?farmid=3
-76.2941169329638,39.4194905183657,964,Farm,Snyders Farm,405 Edgewood Road,Edgewood,21040,Harford, , , ,Yes,Yes, , , , , , , ,Baked Goods, , , , ,Yes, , , , ,-8493022.2475,4781939.3649,http://www.harfordfarms.com/farmdetails.php?farmid=160
-76.4614078913332,38.354522247992,965,Farm,Solomons Island Winery,515 Garnier Lane,Lusby,20657,Calvert, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8511644.9918,4629629.6846,http://www.solomonsislandwinery.com
-77.6024919539246,39.4593248858579,966,Farm,"South Mountain Creamery, LLC",8305 Bolivar Rd,Middletown,21769,Frederick, , , , , , ,Yes,Yes,Yes, , ,"Bison, Lamb, Goat", ,Yes, , , ,Yes, , ,Yes, ,-8638669.8886,4787681.1232,http://www.southmountaincreamery.com
-76.7827638250073,38.2809786097481,967,Farm,Southern Comfort Berry Farm,37450 Bushwood Wharf Road,Bushwood,20618,St. Mary's, , , ,Yes,Yes, , ,Yes, , , , , ,Yes,Yes, , , , , ,Yes, ,-8547418.1707,4619195.0616,http://www.southerncomfortberryfarm.com
-77.1941669456436,38.4457723707029,968,Farm,Southern Maryland Farm,9705 Ironsides Road,Nanjemoy,20662,Charles, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8593215.3566,4642591.3091,http://www.charlescounty.org/webdocs/tourism/forms/agriculture.operating%20farms%20listing.pdf
-77.3281849517779,39.2049894319738,969,Farm,Sovereign Grace Farms,21300 Slidell Rd,Boyds,20841,Montgomery, , , , ,Yes, , ,Yes, ,Yes, ,Goat, , , , , , , , , , ,-8608134.1728,4751077.2302,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-75.3995396519292,38.0821651946641,970,Farm,Sovereign Soil Farm,2419 Snow Hill Road,Girdletree,21829,Worcester, , , , , , ,Yes,Yes,Yes, , ,Lamb, , , , , , , , , , ,-8393438.3601,4591039.5104,http://extension.umd.edu/agmarketing/farm-directory
-76.9976138052719,39.5766560389961,971,Farm,Sparkling Star Farm, ,Westminster, ,Carroll, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes, , , , , ,-8571335.16108,4804612.45496,http://www.sparklingstarfarm.com/
-77.0984781356779,39.1513574989257,972,Farm,Spectrum Farm,18011 Bowie Mill Rd,Derwood,20855,Montgomery, , , , ,Yes,Yes, , , , , , , , , , , , , , , , ,-8582563.327,4743375.4836,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-76.6547309675227,38.6596954342954,973,Farm,Spence Farm,2255 Lower Marlboro Rd,Owings,20736,Calvert, , , ,Yes,Yes, , , , , , , , , , , , , , , , , ,-8533165.6182,4673042.4292,http://www.calvertag.com/farms/spence.html
-76.6226719293922,38.5156375910155,974,Farm,Spider Hall Farm,3915 Hallowing Pt Rd,Prince Frederick,20678,Calvert, , , ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Goat,Honey,Yes, , , , ,Yes, ,Yes,Yes,-8529596.8224,4652526.3953,http://www.spiderhallfarm.com/
-77.7745140083155,39.5031120446897,975,Farm,Spriggs Delight,6836 Tommytown Rd,Sharpsburg,21782,Washington, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8657819.2961,4793996.4326,http://www.spriggsdelightfarm.com/index.html
-77.4504446522402,39.4971733110875,976,Farm,Spring House Manor,9542 Bethel Rd,Frederick,21702,Frederick, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8621744.0604,4793139.6712,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-77.0364984522385,39.1460502259552,977,Farm,Spring Lake Farm,1610 Olney Sandy Spring Road,Sandy Spring,20860,Montgomery, , , ,Yes,Yes, , , , , , , , ,Yes, , ,Yes,Yes, , , , ,-8575663.7802,4742613.6586,http://www.springlakefarmmarket.com
-76.1471814988952,39.6789814820126,978,Farm,Spring Valley Farm,724 Conowingo Road,Conowingo,21918,Cecil, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8476665.4698,4819401.8157,http://www.springvalleyfarm.com
-76.7369234832699,39.5807605559551,979,Farm,Springfield Farm,16701 Yeoho Rd,Sparks,21152,Baltimore, , , , , , , ,Yes,Yes,Yes,Yes,"Lamb, Rabbit", ,Yes, ,Yes, , ,Yes,Yes,Yes, ,-8542315.2472,4805205.2707,http://www.ourspringfieldfarm.com
-76.2274427553592,39.1802066672321,980,Farm,Springfield Lamb,21500 Reeses Corner Rd,Rock Hall,21661,Kent, , , , , , , , , , , ,Lamb, , , , , ,Yes, , , , ,-8485600.112,4747517.6021,http://springfieldlamb.com
-76.4010756336832,39.5703029231343,981,Farm,Springwood Farm Organically Grown Produce,2000 Grafton Shop Road,Forest Hill,21050,Harford, ,Yes, , ,Yes,Yes, , , , , , , , , , , ,Yes, , , , ,-8504928.8356,4803694.9432,http://www.harfordfarms.com/farmdetails.php?farmid=12
-77.5231270050101,39.5909138237,982,Farm,Spruce Run Farm,12924 Spruce Run Rd,Myersville,21773,Frederick, , , , ,Yes, , ,Yes, , , , ,"Honey, Soap", , , , ,Yes, , , , ,-8629835.0229,4806671.8588,http://www.sprucerunrd.com/default.htm
-75.9376822455856,39.3125964158667,983,Farm,St. Brigid's Farm,12246 Locust Grove Road,Kennedyville,21645,Kent, , , , , , ,Yes, ,Yes, , , , , , , , , ,Yes, , , ,-8453344.1196,4766547.7556,http://www.stbrigidsfarm.com
-75.9206947226772,38.7636788710111,984,Farm,St. Helier Farm,5640 Bethlehem Rd,Preston,21655,Caroline, , , ,Yes,Yes,Yes, , , , , , ,Grain, , , , ,Yes,Yes,Yes, , ,-8451453.0772,4687876.9089,http://marylandsbest.net/producer/st-helier-farm/
-76.3399320302451,38.0798026529962,985,Farm,St. Michael's Manor B & B And Vineyard,50200 St. Michael's Manor Way,Scotland,20687,St. Mary's, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8498122.3608,4590705.3932,http://www.st-michaels-manor.com/index.htm
-76.2252228107813,38.7906263637449,986,Farm,St. Michaels Winery,605 South Talbot St.,St. Michaels,21663,Talbot, , , ,Yes, , , , , , , , ,Vineyard,Yes, , , , , , ,Yes, ,-8485352.9889,4691724.8159,http://www.st-michaels-winery.com
-75.9106152317273,39.675984321096,987,Farm,Stafford Angus,2617 Blueball Road,Elkton,21921,Cecil, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8450331.0334,4818968.3171,http://www.staffordangus.com
-75.9034388397558,39.3414751242668,988,Farm,Starkey Brothers,13314 Starkey Farm Ln,Galena,21635,Kent, , , , ,Yes, , , , , , , , , , , , , ,Yes, , , ,-8449532.1611,4770703.6596,http://marylandsbest.net/producer/starkey-brothers/
-76.6857491762424,38.3652337055413,989,Farm,Stauffer's Farm Fresh Eggs,28535 Point Lookout Rd,Leonardtown,20650,St. Mary's, , , , , , , ,Yes, , , , ,Honey, , , , , , , , , ,-8536618.5494,4631150.3466,http://smadc.com/publications/farmguideweb.pdf
-78.7346029625353,39.6423929661756,990,Farm,Stegmaiers,12220 Williams Road Se,Cumberland,21502,Allegany, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8764695.9096,4814111.0702,http://ourfarmersmarket.org/stegmaier/
-76.3764515864435,39.6119589463621,991,Farm,Steve Jones,2955 Grier Nursery Road,Forest Hill,21050,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8502187.6992,4809712.4048,http://www.harfordfarms.com/farmdetails.php?farmid=273
-76.3536296926143,39.5598973712318,992,Farm,Steve Six,1204 Ushy 1 Bus Rd,Bel Air,21014,Harford, , , , , , , , , , , ,"Lamb, Goat", , , , , , , , , , ,-8499647.1776,4802192.3635,http://www.harfordfarms.com/farmdetails.php?farmid=217
-77.0922594978179,39.2704870828982,993,Farm,Stewart Farms,3400 Jennings Chapel Rd,Woodbine,21797,Howard, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8581871.0714,4760490.9193,https://extension.umd.edu/agmarketing/farm-directory
-76.5903314984906,39.6967607332883,994,Farm,Stoecker Farms,2501 Gibson Rd,White Hall,21161,Baltimore, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes,Yes,Yes, , , ,-8525996.7021,4821973.7297,http://www.stoeckerfarms.com
-76.8071864385193,39.6095873239345,995,Farm,"Stokes Creek Farm, LLC",4607 Mt. Carmel Road,Hampstead,21074,Baltimore, , , ,Yes,Yes,Yes, ,Yes, ,Yes, ,Goat, ,Yes, , , ,Yes,Yes, ,Yes, ,-8550136.8836,4809369.7126,http://marylandsbest.net/producer/stokes-creek-farm-llc/
-76.7789002428355,38.4562677227552,996,Farm,Stoltzfus Farm,37541 Grove Farm Lane,Mechanicsville,20659,St. Mary's, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8546988.0787,4644083.1716,http://marylandsbest.net/producer/stoltzfus-farm/
-76.7764502325268,38.4572157494301,997,Farm,Stoltzfus Produce,37585 Grove Farm Lane,Mechanicsville,20659,St. Mary's, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8546715.3448,4644217.9396,http://marylandsbest.net/producer/stoltzfus-produce/
-76.0399055248955,39.7136935884395,998,Farm,Stone Run Farm,217 Little New York Rd,Rising Sun,21911,Cecil,Yes - USDA,Yes, ,Yes,Yes,Yes, ,Yes, ,Yes,Yes,Rabbit,Edible Flowers, , , ,Yes,Yes,Yes, ,Yes, ,-8464723.563,4824423.8216,http://www.stonerunfarm.com/home.html
-77.7678767204988,39.4821402449328,999,Farm,Stonecrest Farms,6108 Mondell Rd,Sharpsburg,21782,Washington, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8657080.4366,4790971.2277,http://marylandsbest.net/producer/stonecrest-farms/
